Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour,Temperature (°F)Max,Temperature (°F)avg,Temperature (°F)Min,Dew Point (°F)Max,Dew Point (°F)avg,Dew Point (°F)Min,Humidity (%)Max,Humidity (%)avg,Humidity (%)Min,Wind Speed (mph)Max,Wind Speed (mph)avg,Wind Speed (mph)Min,Pressure (in)Max,Pressure (in)avg,Pressure (in)Min
2113,departure,active,khi,opkc,2024-03-24 16:20:00,dxb,omdb,2024-03-24 16:29:00,24,Mar,2024,16,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
222,departure,active,khi,opkc,2024-03-21 04:45:00,auh,omaa,2024-03-21 04:42:00,21,Mar,2024,4,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
638,departure,active,khi,opkc,2024-03-20 13:15:00,jed,oejn,2024-03-20 13:16:00,20,Mar,2024,13,0.2822069498163742,-0.00428518786104177,-0.3501214477946282,-0.7812468433391924,-0.8236021044662618,-0.7942691563281926,-0.31259486523842045,-1.104924478167671,-1.1878103246725957,0.38586224817518455,-0.09544065859545513,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
2109,departure,active,khi,opkc,2024-03-31 03:45:00,dxb,omdb,2024-03-31 04:15:00,31,Mar,2024,3,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.23093721292651423,-0.00827363704508548,0.46148483659605605,0.23930792769993237,0.11327424907398993,0.5447221119959539,1.4724647037310172,-0.34509181601573896,0.4226748672855047,-1.0020274622171286,-3.2962109849673857
300,departure,active,khi,opkc,2024-03-22 07:00:00,isb,opis,2024-03-22 07:00:00,22,Mar,2024,7,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
7573,departure,active,khi,opkc,2024-03-22 22:40:00,dxb,omdb,2024-03-22 22:33:00,22,Mar,2024,22,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
751,departure,active,khi,opkc,2024-03-26 07:10:00,bah,obbi,2024-03-26 07:10:00,26,Mar,2024,7,-0.10633885065544596,0.08282933079554443,0.16467449006333754,-0.2628409053841985,-0.06398935615475436,0.1227256161687657,-0.5940783931782301,-0.47307330121607855,-0.04936132264433328,-0.5672969347494317,-0.7637281900788694,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
846,departure,active,khi,opkc,2024-03-24 18:15:00,lhe,opla,2024-03-24 18:15:00,24,Mar,2024,18,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
170,departure,active,khi,opkc,2024-03-31 01:00:00,jed,oejn,2024-03-31 02:20:00,31,Mar,2024,1,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.23093721292651423,-0.00827363704508548,0.46148483659605605,0.23930792769993237,0.11327424907398993,0.5447221119959539,1.4724647037310172,-0.34509181601573896,0.4226748672855047,-1.0020274622171286,-3.2962109849673857
865,departure,active,khi,opkc,2024-03-22 15:35:00,pew,opps,2024-03-22 15:35:00,22,Mar,2024,15,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
603,departure,active,khi,opkc,2024-03-21 22:40:00,dxb,omdb,2024-03-21 22:50:00,21,Mar,2024,22,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
751,departure,active,khi,opkc,2024-03-23 07:10:00,bah,obbi,2024-03-23 07:10:00,23,Mar,2024,7,0.15269168299243413,0.08282933079554443,0.16467449006333754,-0.09003892606586722,-0.18920024873357424,-0.3357717700797134,0.109630426671294,-0.46687868183420006,-0.7541154667570672,-0.17014727519750822,0.3672199401238317,-0.34509181601573896,-0.01737020002542934,0.36666569250075276,0.30659842709948365
308,departure,active,khi,opkc,2024-03-17 16:00:00,isb,opis,2024-03-17 16:00:00,17,Mar,2024,16,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6026,departure,active,khi,opkc,2024-03-22 09:15:00,doh,othh,2024-03-22 09:15:00,22,Mar,2024,9,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
512,departure,active,khi,opkc,2024-03-17 04:00:00,mct,ooms,2024-03-17 04:00:00,17,Mar,2024,4,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
705,departure,active,khi,opkc,2024-03-23 02:50:00,jed,oejn,2024-03-23 02:50:00,23,Mar,2024,2,0.15269168299243413,0.08282933079554443,0.16467449006333754,-0.09003892606586722,-0.18920024873357424,-0.3357717700797134,0.109630426671294,-0.46687868183420006,-0.7541154667570672,-0.17014727519750822,0.3672199401238317,-0.34509181601573896,-0.01737020002542934,0.36666569250075276,0.30659842709948365
3159,departure,active,khi,opkc,2024-03-19 20:50:00,bah,obbi,2024-03-19 20:32:00,19,Mar,2024,20,0.15269168299243413,-0.1785142251742151,-0.4645205450963984,-0.7812468433391924,-0.656654247694502,-0.3357717700797134,-0.31259486523842045,-0.7394419346368476,-0.7541154667570672,-0.17014727519750822,-0.7894315566743854,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
342,departure,active,khi,opkc,2024-03-19 23:35:00,bkk,vtbs,2024-03-19 23:35:00,19,Mar,2024,23,0.15269168299243413,-0.1785142251742151,-0.4645205450963984,-0.7812468433391924,-0.656654247694502,-0.3357717700797134,-0.31259486523842045,-0.7394419346368476,-0.7541154667570672,-0.17014727519750822,-0.7894315566743854,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
8192,departure,active,khi,opkc,2024-03-16 09:15:00,doh,othh,2024-03-16 09:01:00,16,Mar,2024,9,-0.235854117479386,-0.3058354447492254,-0.4645205450963984,-0.6084448640208611,-0.8820338543363775,-0.6632699031143414,-0.31259486523842045,-0.8757235610381716,-0.6999036095176261,0.06814252053364582,-0.1725507583820029,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
607,departure,active,khi,opkc,2024-03-31 02:50:00,dxb,omdb,2024-03-31 02:50:00,31,Mar,2024,2,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.23093721292651423,-0.00827363704508548,0.46148483659605605,0.23930792769993237,0.11327424907398993,0.5447221119959539,1.4724647037310172,-0.34509181601573896,0.4226748672855047,-1.0020274622171286,-3.2962109849673857
110,departure,active,khi,opkc,2024-03-30 18:10:00,dxb,omdb,2024-03-30 18:10:00,30,Mar,2024,18,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
334,departure,active,khi,opkc,2024-03-19 10:00:00,dxb,omdb,2024-03-19 10:10:00,19,Mar,2024,10,0.15269168299243413,-0.1785142251742151,-0.4645205450963984,-0.7812468433391924,-0.656654247694502,-0.3357717700797134,-0.31259486523842045,-0.7394419346368476,-0.7541154667570672,-0.17014727519750822,-0.7894315566743854,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
4603,departure,active,khi,opkc,2024-03-24 12:05:00,mct,ooms,2024-03-24 12:05:00,24,Mar,2024,12,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
5160,departure,active,khi,opkc,2024-03-29 04:00:00,mct,ooms,2024-03-29 04:00:00,29,Mar,2024,4,0.2822069498163742,0.1431393821731806,0.05027539276156738,-0.09003892606586722,0.002789786553949355,0.2537248693826169,0.109630426671294,-0.3739593911060247,-0.26620875160209756,-0.17014727519750822,0.3158132069328,0.9930193073105956,-0.01737020002542934,0.36666569250075276,0.30659842709948365
607,departure,active,khi,opkc,2024-03-22 02:50:00,dxb,omdb,2024-03-22 02:50:00,22,Mar,2024,2,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
705,departure,active,khi,opkc,2024-03-27 02:50:00,jed,oejn,2024-03-27 02:15:00,27,Mar,2024,2,-0.10633885065544596,-0.010986304680779756,0.27907358736510773,0.16916404291162973,0.11130589345559362,0.2537248693826169,-0.24222398325346806,-0.020866086338958735,0.11327424907398993,0.5447221119959539,1.3182445041579216,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3190219078307489
7907,departure,active,khi,opkc,2024-03-23 04:20:00,doh,othh,2024-03-23 04:20:00,23,Mar,2024,4,0.15269168299243413,0.08282933079554443,0.16467449006333754,-0.09003892606586722,-0.18920024873357424,-0.3357717700797134,0.109630426671294,-0.46687868183420006,-0.7541154667570672,-0.17014727519750822,0.3672199401238317,-0.34509181601573896,-0.01737020002542934,0.36666569250075276,0.30659842709948365
751,departure,active,khi,opkc,2024-03-22 07:10:00,bah,obbi,2024-03-22 07:10:00,22,Mar,2024,7,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
170,departure,active,khi,opkc,2024-03-21 02:45:00,jed,oejn,2024-03-21 04:15:00,21,Mar,2024,2,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
638,departure,active,khi,opkc,2024-03-29 13:15:00,jed,oejn,2024-03-29 13:19:00,29,Mar,2024,13,0.2822069498163742,0.1431393821731806,0.05027539276156738,-0.09003892606586722,0.002789786553949355,0.2537248693826169,0.109630426671294,-0.3739593911060247,-0.26620875160209756,-0.17014727519750822,0.3158132069328,0.9930193073105956,-0.01737020002542934,0.36666569250075276,0.30659842709948365
3158,departure,active,khi,opkc,2024-03-19 07:10:00,bah,obbi,2024-03-19 07:10:00,19,Mar,2024,7,0.15269168299243413,-0.1785142251742151,-0.4645205450963984,-0.7812468433391924,-0.656654247694502,-0.3357717700797134,-0.31259486523842045,-0.7394419346368476,-0.7541154667570672,-0.17014727519750822,-0.7894315566743854,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
547,departure,active,khi,opkc,2024-03-27 16:45:00,shj,omsj,2024-03-27 16:45:00,27,Mar,2024,16,-0.10633885065544596,-0.010986304680779756,0.27907358736510773,0.16916404291162973,0.11130589345559362,0.2537248693826169,-0.24222398325346806,-0.020866086338958735,0.11327424907398993,0.5447221119959539,1.3182445041579216,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3190219078307489
225,departure,active,khi,opkc,2024-03-30 23:25:00,mct,ooms,2024-03-30 23:25:00,30,Mar,2024,23,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
5160,departure,active,khi,opkc,2024-03-17 04:00:00,mct,ooms,2024-03-17 04:00:00,17,Mar,2024,4,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
2109,departure,active,khi,opkc,2024-03-25 03:45:00,dxb,omdb,2024-03-25 04:41:00,25,Mar,2024,3,0.2822069498163742,0.08282933079554443,-0.06412370454020279,-0.4356428847025298,-0.36449549834392225,-0.3357717700797134,0.109630426671294,-0.6898849795818209,-0.8625391812359493,-0.011287411376738858,0.033076174382124554,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
709,departure,active,khi,opkc,2024-03-24 06:35:00,ist,ltfm,2024-03-24 06:45:00,24,Mar,2024,6,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
605,departure,active,khi,opkc,2024-03-27 04:20:00,doh,othh,2024-03-27 04:14:00,27,Mar,2024,4,-0.10633885065544596,-0.010986304680779756,0.27907358736510773,0.16916404291162973,0.11130589345559362,0.2537248693826169,-0.24222398325346806,-0.020866086338958735,0.11327424907398993,0.5447221119959539,1.3182445041579216,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3190219078307489
842,departure,active,khi,opkc,2024-03-22 12:45:00,lhe,opla,2024-03-22 12:45:00,22,Mar,2024,12,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
6175,departure,active,khi,opkc,2024-03-31 04:20:00,doh,othh,2024-03-31 04:20:00,31,Mar,2024,4,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.23093721292651423,-0.00827363704508548,0.46148483659605605,0.23930792769993237,0.11327424907398993,0.5447221119959539,1.4724647037310172,-0.34509181601573896,0.4226748672855047,-1.0020274622171286,-3.2962109849673857
846,departure,active,khi,opkc,2024-03-23 18:15:00,lhe,opla,2024-03-23 18:15:00,23,Mar,2024,18,0.15269168299243413,0.08282933079554443,0.16467449006333754,-0.09003892606586722,-0.18920024873357424,-0.3357717700797134,0.109630426671294,-0.46687868183420006,-0.7541154667570672,-0.17014727519750822,0.3672199401238317,-0.34509181601573896,-0.01737020002542934,0.36666569250075276,0.30659842709948365
672,departure,active,khi,opkc,2024-03-18 13:00:00,isb,opis,2024-03-18 13:05:00,18,Mar,2024,13,0.02317641616849409,-0.20531869245316423,-0.3501214477946282,-0.7812468433391924,-0.9070760328521418,-0.7942691563281926,-0.31259486523842045,-0.9438643742388336,-1.1335984674331547,-0.17014727519750822,-0.37817769114613037,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
674,departure,active,khi,opkc,2024-03-30 18:50:00,isb,opis,2024-03-30 18:50:00,30,Mar,2024,18,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
3158,departure,active,khi,opkc,2024-03-30 07:10:00,bah,obbi,2024-03-30 07:10:00,30,Mar,2024,7,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
512,departure,active,khi,opkc,2024-03-21 04:00:00,mct,ooms,2024-03-21 04:00:00,21,Mar,2024,4,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
695,departure,active,khi,opkc,2024-03-24 01:30:00,add,haab,2024-03-24 01:30:00,24,Mar,2024,1,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
201,departure,active,khi,opkc,2024-03-21 20:35:00,auh,omaa,2024-03-21 20:26:00,21,Mar,2024,20,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
603,departure,active,khi,opkc,2024-03-16 22:40:00,dxb,omdb,2024-03-16 22:40:00,16,Mar,2024,22,-0.235854117479386,-0.3058354447492254,-0.4645205450963984,-0.6084448640208611,-0.8820338543363775,-0.6632699031143414,-0.31259486523842045,-0.8757235610381716,-0.6999036095176261,0.06814252053364582,-0.1725507583820029,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
601,departure,active,khi,opkc,2024-03-21 12:00:00,dxb,omdb,2024-03-21 12:08:00,21,Mar,2024,12,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
813,departure,active,khi,opkc,2024-03-18 09:35:00,ika,oiie,2024-03-18 09:30:00,18,Mar,2024,9,0.02317641616849409,-0.20531869245316423,-0.3501214477946282,-0.7812468433391924,-0.9070760328521418,-0.7942691563281926,-0.31259486523842045,-0.9438643742388336,-1.1335984674331547,-0.17014727519750822,-0.37817769114613037,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
547,departure,active,khi,opkc,2024-03-20 16:45:00,shj,omsj,2024-03-20 16:45:00,20,Mar,2024,16,0.2822069498163742,-0.00428518786104177,-0.3501214477946282,-0.7812468433391924,-0.8236021044662618,-0.7942691563281926,-0.31259486523842045,-1.104924478167671,-1.1878103246725957,0.38586224817518455,-0.09544065859545513,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
607,departure,active,khi,opkc,2024-03-21 02:50:00,dxb,omdb,2024-03-21 02:50:00,21,Mar,2024,2,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
603,departure,active,khi,opkc,2024-03-29 22:40:00,dxb,omdb,2024-03-29 22:28:00,29,Mar,2024,22,0.2822069498163742,0.1431393821731806,0.05027539276156738,-0.09003892606586722,0.002789786553949355,0.2537248693826169,0.109630426671294,-0.3739593911060247,-0.26620875160209756,-0.17014727519750822,0.3158132069328,0.9930193073105956,-0.01737020002542934,0.36666569250075276,0.30659842709948365
330,departure,active,khi,opkc,2024-03-22 22:00:00,mux,opmt,2024-03-22 22:00:00,22,Mar,2024,22,-0.10633885065544596,-0.2589276270110643,0.05027539276156738,-0.0036379364067015696,0.0946111077784174,0.1227256161687657,0.109630426671294,0.4561196060656748,-0.15778503712321543,-0.011287411376738858,0.4957367731014114,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
865,departure,active,khi,opkc,2024-03-26 15:35:00,pew,opps,2024-03-26 15:35:00,26,Mar,2024,15,-0.10633885065544596,0.08282933079554443,0.16467449006333754,-0.2628409053841985,-0.06398935615475436,0.1227256161687657,-0.5940783931782301,-0.47307330121607855,-0.04936132264433328,-0.5672969347494317,-0.7637281900788694,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
222,departure,active,khi,opkc,2024-03-30 04:45:00,auh,omaa,2024-03-30 04:41:00,30,Mar,2024,4,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
7414,departure,active,khi,opkc,2024-03-21 23:35:00,bkk,vtbs,2024-03-21 23:35:00,21,Mar,2024,23,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
945,departure,active,khi,opkc,2024-03-24 23:55:00,pek,zbaa,2024-03-24 23:53:00,24,Mar,2024,23,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
208,departure,active,khi,opkc,2024-03-24 21:00:00,isb,opis,2024-03-24 21:00:00,24,Mar,2024,21,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
170,departure,active,khi,opkc,2024-03-17 02:45:00,jed,oejn,2024-03-17 02:30:00,17,Mar,2024,2,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
607,departure,active,khi,opkc,2024-03-26 02:50:00,dxb,omdb,2024-03-26 02:28:00,26,Mar,2024,2,-0.10633885065544596,0.08282933079554443,0.16467449006333754,-0.2628409053841985,-0.06398935615475436,0.1227256161687657,-0.5940783931782301,-0.47307330121607855,-0.04936132264433328,-0.5672969347494317,-0.7637281900788694,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
330,departure,active,khi,opkc,2024-03-17 23:45:00,dxb,omdb,2024-03-17 23:45:00,17,Mar,2024,23,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
946,departure,active,khi,opkc,2024-03-24 23:55:00,pek,zbaa,2024-03-24 23:42:00,24,Mar,2024,23,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
402,departure,active,khi,opkc,2024-03-23 12:00:00,lhe,opla,2024-03-23 12:00:00,23,Mar,2024,12,0.15269168299243413,0.08282933079554443,0.16467449006333754,-0.09003892606586722,-0.18920024873357424,-0.3357717700797134,0.109630426671294,-0.46687868183420006,-0.7541154667570672,-0.17014727519750822,0.3672199401238317,-0.34509181601573896,-0.01737020002542934,0.36666569250075276,0.30659842709948365
674,departure,active,khi,opkc,2024-03-18 18:50:00,isb,opis,2024-03-18 18:50:00,18,Mar,2024,18,0.02317641616849409,-0.20531869245316423,-0.3501214477946282,-0.7812468433391924,-0.9070760328521418,-0.7942691563281926,-0.31259486523842045,-0.9438643742388336,-1.1335984674331547,-0.17014727519750822,-0.37817769114613037,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
2109,departure,active,khi,opkc,2024-03-18 03:45:00,dxb,omdb,2024-03-18 03:50:00,18,Mar,2024,3,0.02317641616849409,-0.20531869245316423,-0.3501214477946282,-0.7812468433391924,-0.9070760328521418,-0.7942691563281926,-0.31259486523842045,-0.9438643742388336,-1.1335984674331547,-0.17014727519750822,-0.37817769114613037,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
536,departure,active,khi,opkc,2024-03-18 18:00:00,skz,opsk,2024-03-18 18:00:00,18,Mar,2024,18,0.02317641616849409,-0.20531869245316423,-0.3501214477946282,-0.7812468433391924,-0.9070760328521418,-0.7942691563281926,-0.31259486523842045,-0.9438643742388336,-1.1335984674331547,-0.17014727519750822,-0.37817769114613037,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
709,departure,active,khi,opkc,2024-03-27 13:40:00,ruh,oerk,2024-03-27 13:40:00,27,Mar,2024,13,-0.10633885065544596,-0.010986304680779756,0.27907358736510773,0.16916404291162973,0.11130589345559362,0.2537248693826169,-0.24222398325346806,-0.020866086338958735,0.11327424907398993,0.5447221119959539,1.3182445041579216,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3190219078307489
705,departure,active,khi,opkc,2024-03-29 02:50:00,jed,oejn,2024-03-29 02:33:00,29,Mar,2024,2,0.2822069498163742,0.1431393821731806,0.05027539276156738,-0.09003892606586722,0.002789786553949355,0.2537248693826169,0.109630426671294,-0.3739593911060247,-0.26620875160209756,-0.17014727519750822,0.3158132069328,0.9930193073105956,-0.01737020002542934,0.36666569250075276,0.30659842709948365
